Quantity,Year,Month,Day,Avg_temp,Menu_Code
8,2021,202108,3,60.0,12
21,2022,202204,1,39.1,29
3,2021,202101,10,35.6,78
3,2022,202206,15,76.3,70
5,2021,202108,13,67.5,139
9,2021,202111,10,43.1,133
4,2022,202206,8,63.6,77
7,2021,202105,1,50.6,124
7,2021,202101,16,40.7,28
5,2022,202202,13,43.4,122
2,2022,202203,22,53.6,120
9,2022,202207,21,70.3,73
12,2021,202108,12,69.4,121
110,2022,202206,7,62.4,138
7,2021,202111,12,47.7,139
8,2021,202105,14,52.1,10
20,2022,202204,20,55.7,2
1,2021,202102,6,45.9,28
2,2022,202206,22,66.5,73
5,2021,202103,30,60.8,77
6,2021,202104,24,63.6,78
2,2022,202205,7,59.6,86
3,2022,202204,19,52.3,82
12,2021,202107,25,67.1,146
9,2022,202208,3,80.2,6
3,2021,202103,29,55.9,121
3,2021,202112,27,54.1,86
2,2021,202106,25,60.8,76
6,2022,202206,25,59.9,27
6,2021,202103,2,51.9,31
6,2021,202103,7,40.1,52
1,2021,202102,5,48.4,123
19,2022,202201,24,36.5,2
2,2021,202109,11,62.9,106
1,2022,202203,6,45.7,7
18,2021,202104,11,44.4,44
3,2022,202201,21,37.5,27
5,2021,202111,15,46.5,9
1,2022,202208,6,70.2,38
6,2021,202103,7,40.1,49
1,2022,202205,3,58.0,25
3,2021,202101,17,43.4,9
35,2022,202205,19,66.9,5
8,2021,202108,7,62.9,27
1,2022,202201,31,47.1,122
66,2021,202105,14,52.1,2
13,2021,202108,12,69.4,49
3,2021,202112,14,41.1,85
6,2022,202205,24,56.7,6
10,2022,202203,8,46.3,133
1,2022,202203,29,53.6,19
1,2021,202112,11,46.0,44
30,2021,202101,9,32.3,5
3,2022,202202,8,46.0,31
6,2022,202205,16,66.1,10
3,2021,202110,6,54.0,10
3,2021,202104,9,51.1,21
1,2021,202111,12,47.7,121
3,2021,202109,27,63.6,146
5,2022,202203,21,55.2,21
4,2021,202107,29,64.3,9
24,2021,202101,18,39.2,29
5,2021,202111,9,45.8,28
5,2022,202207,15,73.8,82
6,2021,202111,14,53.0,44
8,2021,202105,3,49.0,7
7,2022,202206,13,65.5,47
4,2022,202206,14,71.5,139
7,2021,202110,16,53.9,23
10,2021,202105,29,66.5,28
1,2021,202105,3,49.0,31
12,2022,202206,11,65.4,10
15,2022,202208,8,76.6,24
13,2021,202105,7,52.3,27
5,2021,202104,28,51.9,19
5,2021,202104,23,62.1,26
9,2022,202208,5,70.0,24
5,2021,202104,21,57.5,47
77,2021,202109,5,70.3,83
13,2021,202107,24,65.2,10
4,2022,202203,5,44.1,85
71,2021,202101,28,54.1,138
5,2022,202209,18,58.2,47
3,2021,202103,6,39.8,121
5,2022,202207,9,75.8,123
7,2021,202108,12,69.4,6
7,2021,202104,16,46.3,44
7,2022,202207,24,72.2,80
1,2021,202105,6,54.0,24
1,2021,202109,24,62.9,39
16,2021,202107,20,78.7,124
4,2021,202105,22,54.6,121
2,2022,202209,13,77.0,101
4,2021,202101,7,32.1,41
9,2022,202203,24,52.9,23
3,2021,202103,18,45.4,6
3,2022,202204,5,51.6,35
7,2021,202107,17,68.5,27
5,2021,202105,3,49.0,82
1,2021,202111,21,43.6,70
5,2021,202110,5,58.1,77
2,2021,202112,25,50.3,24
6,2021,202107,2,63.7,47
5,2022,202202,8,46.0,77
10,2022,202209,11,70.9,146
31,2021,202112,19,39.7,5
11,2021,202107,13,63.4,28
30,2021,202104,13,45.6,30
1,2022,202203,28,58.1,11
5,2021,202104,11,44.4,108
4,2021,202110,30,56.2,76
11,2021,202109,5,70.3,10
6,2022,202204,8,52.2,6
1,2022,202206,17,84.3,108
2,2021,202112,24,50.1,24
7,2022,202208,24,76.1,77
5,2022,202201,10,48.3,6
10,2022,202207,17,81.8,50
8,2021,202107,25,67.1,12
38,2021,202104,16,46.3,83
3,2021,202102,25,49.9,78
4,2021,202109,28,57.6,21
1,2022,202208,7,73.1,35
5,2021,202112,12,52.6,139
2,2021,202111,5,45.7,54
30,2021,202107,23,72.8,133
2,2021,202105,1,50.6,118
2,2021,202111,29,37.8,27
32,2022,202206,22,66.5,30
2,2022,202205,5,57.3,127
2,2021,202112,4,49.9,24
4,2021,202109,29,58.6,6
1,2022,202206,30,59.6,11
11,2021,202102,23,51.9,86
6,2021,202110,19,63.2,19
8,2021,202107,29,64.3,67
2,2021,202108,23,64.7,36
1,2021,202109,26,66.5,49
1,2022,202201,13,41.5,49
6,2022,202205,15,71.7,6
1,2021,202104,26,57.8,71
2,2021,202102,8,36.5,42
6,2021,202112,28,54.3,24
1,2021,202104,21,57.5,11
57,2021,202102,27,46.1,30
3,2022,202201,24,36.5,6
6,2021,202111,4,43.7,86
1,2022,202204,6,49.9,70
1,2021,202103,23,46.0,49
5,2022,202205,25,56.7,86
1,2021,202110,12,52.7,31
4,2021,202109,24,62.9,70
4,2021,202110,10,53.8,131
4,2022,202203,3,49.9,23
5,2021,202110,28,52.2,106
14,2021,202108,24,66.5,47
10,2022,202208,3,80.2,47
1,2021,202104,8,44.8,143
10,2022,202207,19,78.3,21
123,2021,202110,21,56.8,138
1,2022,202204,2,41.0,10
1,2022,202205,1,59.3,80
5,2021,202106,20,62.1,70
1,2021,202105,14,52.1,129
3,2022,202203,26,57.8,7
2,2021,202103,5,43.7,50
4,2022,202208,31,69.9,35
1,2021,202106,24,62.2,35
4,2021,202104,17,48.9,31
3,2021,202102,1,52.1,21
4,2022,202203,5,44.1,70
1,2021,202107,16,67.8,67
12,2021,202105,8,62.7,44
1,2021,202110,10,53.8,94
20,2022,202205,29,59.5,73
6,2022,202204,9,45.9,77
11,2022,202202,18,51.1,82
5,2021,202105,9,60.1,24
54,2021,202109,5,70.3,29
2,2021,202105,12,52.1,123
2,2022,202206,17,84.3,123
2,2022,202209,14,69.8,7
2,2021,202107,16,67.8,76
3,2021,202110,11,55.5,85
8,2022,202205,31,59.9,10
11,2022,202207,29,72.9,121
26,2021,202105,10,56.5,5
2,2021,202105,26,56.0,120
7,2022,202208,15,68.9,67
40,2022,202201,30,46.6,5
119,2021,202108,21,62.1,83
4,2021,202106,21,61.4,82
1,2022,202202,18,51.1,50
2,2022,202203,24,52.9,3
16,2021,202108,2,63.9,10
3,2021,202107,1,66.6,78
15,2022,202207,16,78.0,73
12,2022,202205,31,59.9,30
5,2022,202204,14,60.1,82
165,2021,202109,20,60.4,138
2,2021,202103,20,44.5,55
9,2022,202209,25,58.6,4
6,2021,202107,20,78.7,10
1,2022,202207,14,77.9,40
1,2021,202101,31,51.1,58
4,2022,202206,28,61.1,28
9,2022,202208,18,66.9,27
1,2021,202111,16,46.6,40
56,2022,202208,19,68.9,2
3,2021,202103,14,46.2,12
6,2021,202109,27,63.6,85
8,2021,202108,29,64.5,120
6,2021,202103,1,49.2,86
6,2021,202103,30,60.8,47
5,2021,202110,29,57.9,146
3,2022,202207,2,63.9,49
15,2022,202208,17,63.1,28
7,2021,202108,23,64.7,73
4,2021,202107,23,72.8,44
1,2022,202203,9,50.4,28
6,2022,202208,6,70.2,108
1,2021,202111,7,51.8,55
5,2021,202106,19,64.7,44
3,2021,202106,25,60.8,82
3,2021,202103,9,38.0,71
6,2022,202203,28,58.1,10
3,2021,202109,9,67.5,108
4,2021,202112,19,39.7,10
1,2021,202110,5,58.1,131
2,2021,202109,28,57.6,108
8,2021,202108,27,63.8,77
3,2022,202209,9,63.8,12
7,2021,202108,27,63.8,6
3,2022,202203,8,46.3,3
1,2021,202109,22,61.3,139
4,2021,202104,10,52.1,76
6,2021,202106,12,71.8,73
13,2021,202108,10,64.3,9
4,2022,202205,11,60.0,6
1,2021,202111,14,53.0,26
2,2021,202104,21,57.5,9
8,2022,202209,18,58.2,9
1,2021,202109,26,66.5,125
3,2022,202204,17,59.6,67
2,2022,202208,6,70.2,50
1,2021,202111,27,40.9,123
2,2021,202107,12,62.4,86
1,2022,202208,9,78.9,0
1,2021,202108,14,72.0,71
5,2021,202108,3,60.0,55
7,2022,202206,10,64.6,23
1,2021,202104,26,57.8,80
25,2021,202110,1,57.7,5
3,2022,202204,12,57.1,42
3,2021,202101,5,37.6,82
3,2021,202109,25,61.0,76
1,2021,202107,6,62.1,132
28,2022,202204,29,60.7,5
24,2021,202110,21,56.8,30
3,2022,202206,21,69.9,19
10,2021,202104,30,53.7,146
2,2022,202206,3,70.8,99
19,2022,202205,17,69.7,30
5,2022,202203,25,56.2,10
15,2021,202108,12,69.4,127
1,2022,202209,8,64.1,24
2,2021,202106,12,71.8,67
3,2022,202209,25,58.6,22
1,2021,202101,25,38.0,6
30,2021,202106,11,72.2,29
8,2021,202101,22,43.9,133
13,2022,202208,1,72.3,73
1,2021,202101,28,54.1,52
1,2021,202106,16,76.3,90
278,2022,202202,20,52.6,138
4,2022,202204,11,58.1,31
4,2021,202104,17,48.9,71
48,2022,202208,1,72.3,2
6,2022,202209,3,67.2,10
25,2022,202204,2,41.0,83
2,2021,202110,17,53.4,106
1,2021,202106,10,67.1,84
2,2022,202207,24,72.2,35
3,2022,202204,9,45.9,106
1,2022,202203,18,48.4,77
4,2022,202209,25,58.6,70
5,2022,202205,31,59.9,21
36,2021,202104,13,45.6,83
3,2021,202108,12,69.4,111
3,2022,202205,25,56.7,123
14,2022,202208,4,74.6,74
27,2022,202209,16,60.0,83
3,2022,202203,5,44.1,94
6,2021,202103,26,49.4,6
9,2021,202106,24,62.2,31
5,2022,202202,17,54.3,21
13,2021,202105,16,55.4,55
2,2021,202105,13,53.9,84
29,2021,202108,15,66.1,133
1,2022,202201,8,49.0,24
3,2021,202104,16,46.3,108
3,2021,202111,15,46.5,44
6,2022,202206,26,60.7,27
1,2022,202203,9,50.4,121
3,2021,202107,15,64.7,116
10,2021,202112,25,50.3,4
1,2022,202206,17,84.3,139
4,2022,202208,22,68.3,44
79,2021,202107,28,63.3,5
4,2022,202203,27,54.5,12
27,2021,202109,29,58.6,83
27,2021,202109,23,60.6,2
2,2021,202107,22,78.9,39
2,2022,202202,20,52.6,131
10,2022,202202,15,46.9,23
2,2021,202108,15,66.1,11
4,2022,202208,30,76.6,100
8,2021,202104,2,59.4,85
5,2021,202112,28,54.3,85
2,2021,202107,31,62.3,142
1,2022,202208,5,70.0,115
1,2022,202201,6,39.1,50
10,2022,202201,23,38.3,124
8,2021,202111,1,51.6,4
36,2021,202103,1,49.2,83
6,2022,202204,14,60.1,9
2,2021,202106,5,60.3,58
3,2022,202205,6,59.6,82
2,2022,202201,14,33.0,51
8,2021,202105,27,59.9,49
36,2021,202107,9,60.2,2
1,2021,202104,22,59.6,71
2,2021,202106,1,71.7,133
3,2022,202206,24,62.6,44
3,2021,202109,18,64.6,127
5,2021,202106,25,60.8,28
2,2021,202108,10,64.3,86
10,2022,202201,21,37.5,30
2,2021,202108,2,63.9,142
2,2022,202202,20,52.6,86
1,2022,202201,4,49.1,63
1,2022,202206,8,63.6,66
3,2021,202110,13,53.1,9
3,2021,202106,12,71.8,85
13,2021,202105,30,68.0,10
3,2021,202110,31,55.6,123
2,2021,202111,4,43.7,19
3,2021,202101,22,43.9,47
5,2021,202104,25,60.3,12
3,2022,202207,13,83.2,31
4,2021,202111,2,47.1,24
3,2022,202205,6,59.6,50
2,2022,202205,3,58.0,82
4,2021,202104,20,56.8,76
2,2021,202104,10,52.1,127
7,2022,202204,1,39.1,44
12,2022,202208,17,63.1,86
233,2021,202105,29,66.5,138
6,2021,202107,18,75.2,73
1,2021,202105,14,52.1,130
360,2021,202111,1,51.6,138
13,2021,202102,8,36.5,5
7,2021,202107,28,63.3,44
4,2021,202110,20,63.3,28
14,2021,202106,11,72.2,121
24,2021,202103,22,44.2,2
111,2021,202106,10,67.1,138
1,2021,202105,29,66.5,129
15,2022,202206,14,71.5,55
5,2022,202201,23,38.3,21
8,2021,202108,25,68.2,124
3,2021,202105,6,54.0,10
6,2021,202101,9,32.3,59
4,2022,202205,23,62.5,100
9,2022,202202,7,50.3,23
1,2021,202104,13,45.6,35
6,2021,202103,1,49.2,82
3,2021,202112,31,51.4,127
36,2021,202103,5,43.7,83
1,2021,202104,2,59.4,19
4,2022,202204,4,41.5,27
3,2022,202206,4,65.5,120
1,2022,202206,18,87.2,90
72,2021,202108,19,62.9,83
83,2022,202208,6,70.2,83
6,2022,202205,3,58.0,31
7,2022,202209,7,65.5,23
4,2021,202105,29,66.5,24
1,2021,202106,4,60.4,19
1,2022,202201,7,47.1,63
34,2022,202207,1,60.0,30
1,2021,202106,23,59.2,82
1,2021,202105,29,66.5,36
6,2022,202207,11,79.4,6
20,2021,202106,2,65.1,2
1,2021,202110,31,55.6,14
1,2021,202111,5,45.7,125
7,2022,202204,6,49.9,121
4,2022,202207,18,90.5,82
3,2022,202202,8,46.0,42
5,2021,202102,20,57.0,84
8,2022,202202,6,49.8,4
5,2022,202203,20,54.1,50
6,2022,202206,14,71.5,124
28,2022,202205,14,68.0,83
8,2021,202109,7,79.2,47
7,2022,202203,7,40.3,7
5,2021,202106,15,74.9,51
48,2021,202106,20,62.1,5
10,2021,202109,10,67.2,10
2,2021,202106,2,65.1,24
6,2022,202208,18,66.9,55
60,2021,202104,3,48.0,30
13,2022,202207,21,70.3,28
2,2022,202203,14,50.4,127
1,2022,202201,30,46.6,61
2,2022,202202,10,47.3,121
3,2022,202204,4,41.5,124
1,2021,202106,28,58.4,38
1,2021,202106,17,70.1,120
3,2021,202110,31,55.6,67
20,2021,202107,25,67.1,14
1,2021,202109,4,69.6,31
3,2022,202206,7,62.4,56
4,2021,202104,22,59.6,51
7,2022,202208,11,83.6,121
1,2022,202201,6,39.1,60
5,2021,202103,4,48.5,28
1,2022,202204,20,55.7,44
2,2022,202205,27,59.0,81
1,2021,202102,21,54.0,38
2,2021,202104,8,44.8,123
3,2022,202205,28,62.5,66
2,2022,202209,9,63.8,123
8,2022,202201,24,36.5,124
4,2022,202208,1,72.3,49
3,2021,202101,29,53.0,85
3,2022,202202,14,47.8,19
29,2022,202209,15,68.8,29
5,2022,202202,27,46.0,42
10,2021,202108,14,72.0,9
1,2022,202204,23,58.4,48
3,2021,202108,4,63.3,111
8,2022,202206,7,62.4,47
3,2022,202208,25,72.5,51
2,2022,202201,7,47.1,142
5,2021,202108,7,62.9,9
27,2022,202207,19,78.3,23
2,2021,202107,16,67.8,56
7,2021,202107,23,72.8,27
4,2021,202109,2,69.4,31
8,2022,202203,7,40.3,77
6,2021,202108,14,72.0,6
6,2021,202105,3,49.0,6
4,2021,202110,14,52.3,84
1,2021,202110,12,52.7,26
3,2021,202104,5,45.9,73
14,2022,202204,28,60.3,30
168,2021,202109,9,67.5,138
1,2021,202107,10,59.7,88
5,2022,202204,25,57.8,10
1,2021,202112,3,44.3,106
2,2021,202104,13,45.6,143
8,2021,202107,12,62.4,24
1,2021,202107,10,59.7,94
5,2022,202205,6,59.6,7
10,2022,202206,5,63.5,77
25,2021,202106,23,59.2,29
2,2021,202112,14,41.1,84
7,2022,202208,5,70.0,136
3,2021,202111,9,45.8,142
1,2021,202107,26,66.8,129
43,2021,202109,24,62.9,2
24,2021,202106,9,66.8,2
1,2022,202205,12,59.5,133
3,2021,202106,25,60.8,86
4,2022,202201,8,49.0,28
3,2021,202112,31,51.4,63
5,2021,202104,16,46.3,27
1,2021,202112,31,51.4,106
14,2021,202105,8,62.7,124
11,2021,202105,14,52.1,47
2,2021,202106,25,60.8,12
11,2021,202104,22,59.6,28
5,2021,202111,12,47.7,124
6,2022,202208,31,69.9,73
24,2021,202103,8,38.5,83
69,2022,202204,3,40.0,30
30,2021,202103,30,60.8,2
10,2022,202203,26,57.8,133
10,2021,202101,9,32.3,23
1,2022,202207,25,68.6,36
1,2021,202109,3,72.3,76
6,2021,202103,27,46.4,51
34,2021,202104,4,48.5,79
12,2021,202107,11,61.5,84
3,2021,202102,14,38.6,31
4,2021,202109,27,63.6,31
1,2021,202109,2,69.4,80
5,2021,202107,7,60.8,51
1,2021,202110,14,52.3,124
2,2021,202102,12,32.9,50
2,2022,202203,27,54.5,139
4,2021,202104,23,62.1,82
4,2022,202208,11,83.6,108
1,2022,202204,10,48.3,70
15,2021,202112,31,51.4,10
3,2022,202202,27,46.0,123
6,2022,202208,22,68.3,106
3,2021,202104,6,42.8,28
2,2021,202109,25,61.0,19
9,2022,202203,18,48.4,28
5,2021,202103,18,45.4,23
5,2022,202208,22,68.3,82
11,2021,202102,2,54.5,83
9,2022,202207,10,76.7,136
1,2022,202206,8,63.6,49
8,2021,202107,13,63.4,21
3,2022,202202,6,49.8,76
55,2021,202108,17,61.4,2
2,2022,202205,11,60.0,108
314,2021,202107,20,78.7,138
17,2022,202208,20,68.2,106
6,2022,202207,3,64.6,6
5,2021,202101,24,40.0,77
1,2022,202207,18,90.5,36
5,2022,202204,14,60.1,47
2,2021,202110,7,57.1,125
3,2022,202208,15,68.9,39
1,2022,202203,21,55.2,3
10,2022,202204,30,55.6,10
53,2022,202205,15,71.7,29
210,2021,202107,9,60.2,138
7,2021,202105,4,52.3,19
1,2022,202202,18,51.1,84
2,2021,202105,15,55.7,19
8,2022,202209,6,66.4,77
10,2022,202208,27,70.1,10
2,2022,202203,26,57.8,113
1,2021,202105,2,49.2,125
5,2021,202112,26,52.8,108
1,2021,202108,28,64.6,49
1,2021,202112,25,50.3,31
1,2022,202203,21,55.2,67
3,2021,202112,10,47.6,51
2,2021,202105,1,50.6,55
2,2022,202205,7,59.6,139
5,2022,202205,22,71.6,82
3,2021,202108,3,60.0,116
4,2021,202104,27,56.4,9
160,2022,202209,12,76.3,138
1,2021,202112,19,39.7,112
6,2022,202205,11,60.0,55
2,2021,202105,13,53.9,132
40,2022,202207,8,72.7,29
3,2021,202106,17,70.1,123
2,2022,202208,6,70.2,122
2,2021,202102,1,52.1,11
2,2021,202103,27,46.4,132
210,2021,202102,25,49.9,138
4,2021,202106,10,67.1,82
6,2021,202106,9,66.8,120
4,2021,202111,12,47.7,44
1,2021,202107,12,62.4,11
8,2022,202204,17,59.6,10
62,2021,202108,5,62.8,30
3,2021,202106,7,66.7,73
1,2021,202109,10,67.2,94
6,2021,202107,30,64.7,27
1,2021,202108,27,63.8,3
1,2021,202104,26,57.8,118
11,2022,202207,14,77.9,12
1,2021,202112,14,41.1,44
5,2021,202111,21,43.6,9
27,2021,202105,21,56.3,29
11,2022,202203,13,49.0,44
7,2021,202103,12,48.4,82
1,2022,202206,25,59.9,139
2,2022,202205,31,59.9,28
4,2022,202203,13,49.0,77
23,2022,202201,20,43.1,5
3,2021,202110,22,49.8,85
3,2022,202203,13,49.0,85
3,2022,202203,1,52.6,76
5,2021,202112,29,56.0,77
30,2022,202205,2,59.1,5
5,2022,202209,23,58.2,94
1,2021,202111,1,51.6,35
6,2021,202108,6,63.9,55
5,2022,202204,5,51.6,9
9,2022,202205,1,59.3,146
7,2021,202108,20,68.3,27
10,2022,202204,2,41.0,28
5,2021,202103,26,49.4,31
1,2022,202209,22,61.0,49
1,2022,202201,24,36.5,36
25,2021,202106,20,62.1,133
3,2022,202208,9,78.9,24
6,2022,202202,11,40.5,133
2,2021,202102,15,49.1,94
1,2022,202203,23,51.8,80
1,2022,202203,16,53.9,73
3,2022,202205,27,59.0,128
2,2021,202101,11,32.1,78
6,2022,202205,25,56.7,49
3,2021,202107,15,64.7,108
1,2021,202110,16,53.9,70
47,2022,202206,12,66.8,2
1,2021,202106,20,62.1,39
2,2021,202105,26,56.0,94
1,2021,202107,7,60.8,123
4,2021,202110,27,53.5,49
10,2021,202105,2,49.2,146
6,2021,202102,9,35.2,9
70,2022,202208,5,70.0,2
6,2022,202206,24,62.6,27
16,2022,202209,28,59.5,29
7,2021,202104,15,45.9,77
136,2022,202204,17,59.6,30
1,2021,202104,19,51.0,11
8,2021,202106,11,72.2,124
23,2021,202110,6,54.0,83
19,2021,202108,29,64.5,146
8,2022,202204,15,62.3,28
8,2022,202205,1,59.3,94
1,2022,202204,3,40.0,118
1,2021,202106,23,59.2,140
1,2021,202103,12,48.4,125
1,2021,202110,9,58.3,71
1,2021,202109,30,53.8,50
12,2022,202207,19,78.3,10
15,2021,202106,6,63.7,10
1,2021,202109,5,70.3,38
3,2021,202107,27,65.2,118
1,2021,202102,20,57.0,121
2,2021,202112,23,44.2,77
44,2021,202111,20,42.4,30
2,2021,202108,4,63.3,145
4,2021,202112,22,32.3,146
2,2022,202208,3,80.2,71
5,2021,202102,27,46.1,49
29,2021,202111,21,43.6,5
3,2021,202107,14,65.0,38
5,2022,202206,5,63.5,50
9,2022,202205,26,60.0,82
2,2021,202107,14,65.0,82
9,2022,202208,8,76.6,85
3,2021,202111,6,41.3,84
8,2021,202110,25,57.3,19
4,2022,202205,18,68.8,50
8,2021,202109,19,61.9,44
1,2021,202104,11,44.4,42
1,2022,202207,5,66.0,12
6,2021,202102,21,54.0,84
5,2021,202103,12,48.4,84
1,2022,202201,15,31.9,11
2,2021,202110,21,56.8,44
30,2022,202209,3,67.2,83
8,2022,202208,12,83.8,55
7,2022,202202,17,54.3,7
4,2021,202110,2,58.9,73
25,2021,202106,22,60.3,5
3,2022,202207,22,66.8,136
2,2022,202208,12,83.8,74
8,2022,202207,5,66.0,120
9,2021,202108,11,64.1,27
1,2021,202101,26,34.5,42
7,2021,202109,5,70.3,9
3,2022,202206,21,69.9,84
2,2022,202209,17,56.4,38
4,2021,202105,31,68.3,108
9,2022,202203,5,44.1,124
3,2021,202105,7,52.3,84
33,2021,202101,30,51.7,29
7,2022,202203,3,49.9,77
5,2021,202108,16,66.7,12
9,2021,202107,8,61.6,84
3,2022,202206,22,66.5,6
7,2022,202209,20,60.2,10
6,2021,202110,28,52.2,82
32,2022,202206,17,84.3,29
1,2022,202205,30,57.9,71
6,2021,202103,2,51.9,123
7,2021,202107,23,72.8,7
13,2022,202202,17,54.3,82
86,2022,202207,18,90.5,83
2,2022,202201,7,47.1,73
3,2022,202208,25,72.5,73
1,2021,202103,20,44.5,123
14,2021,202110,5,58.1,30
4,2022,202203,18,48.4,133
1,2022,202208,6,70.2,92
47,2021,202102,26,48.1,30
8,2021,202108,30,64.5,121
1,2022,202206,10,64.6,11
2,2021,202104,29,50.5,52
5,2021,202101,18,39.2,55
17,2021,202107,21,78.1,55
2,2021,202104,13,45.6,47
2,2021,202107,10,59.7,132
4,2021,202105,14,52.1,50
4,2021,202103,6,39.8,70
17,2021,202107,14,65.0,10
4,2021,202109,2,69.4,19
2,2021,202107,18,75.2,24
171,2021,202110,29,57.9,138
368,2021,202108,13,67.5,138
4,2022,202209,16,60.0,94
3,2021,202105,5,49.3,9
7,2022,202208,17,63.1,73
9,2022,202203,19,52.4,133
3,2021,202110,30,56.2,108
5,2022,202203,16,53.9,133
6,2021,202102,18,49.6,73
88,2021,202107,29,64.3,5
6,2022,202207,3,64.6,12
8,2021,202106,26,60.9,56
7,2021,202102,12,32.9,23
2,2022,202206,29,60.8,123
8,2021,202107,30,64.7,133
27,2022,202201,9,46.9,2
1,2022,202204,4,41.5,39
64,2021,202107,28,63.3,83
1,2021,202108,20,68.3,56
1,2022,202204,13,56.0,11
7,2021,202111,11,45.4,10
1,2022,202204,14,60.1,94
3,2021,202110,20,63.3,9
20,2021,202104,12,42.7,83
11,2022,202206,25,59.9,28
3,2021,202105,10,56.5,78
13,2022,202208,20,68.2,133
3,2021,202104,14,47.1,27
3,2021,202108,11,64.1,139
9,2021,202103,22,44.2,55
10,2021,202108,24,66.5,77
1,2021,202106,20,62.1,38
10,2022,202204,19,52.3,28
4,2022,202206,9,63.0,44
9,2021,202110,5,58.1,121
3,2021,202107,7,60.8,85
44,2022,202206,26,60.7,2
2,2021,202104,3,48.0,14
8,2021,202101,24,40.0,4
1,2022,202201,13,41.5,38
1,2021,202104,18,47.4,114
3,2021,202111,20,42.4,86
10,2021,202107,5,63.3,28
3,2022,202204,24,56.6,86
9,2021,202103,5,43.7,121
112,2022,202204,26,55.7,138
21,2021,202103,13,49.4,44
1,2022,202206,29,60.8,125
3,2022,202207,2,63.9,55
8,2021,202104,14,47.1,28
10,2021,202107,5,63.3,124
8,2022,202202,6,49.8,124
6,2021,202108,3,60.0,24
3,2022,202201,27,37.3,49
3,2021,202105,4,52.3,31
10,2022,202208,13,80.8,27
11,2022,202207,27,67.9,9
2,2021,202109,4,69.6,73
12,2021,202111,6,41.3,23
1,2021,202101,28,54.1,62
5,2022,202201,7,47.1,146
8,2021,202104,3,48.0,77
1,2021,202108,31,66.0,35
5,2021,202111,5,45.7,47
2,2021,202102,14,38.6,127
1,2021,202105,30,68.0,118
6,2022,202202,26,44.2,24
8,2022,202208,27,70.1,124
4,2021,202105,30,68.0,86
5,2022,202202,18,51.1,6
4,2022,202201,9,46.9,61
4,2022,202206,26,60.7,82
65,2021,202107,16,67.8,83
6,2022,202202,8,46.0,108
2,2022,202203,26,57.8,118
1,2022,202202,4,47.4,39
1,2021,202103,22,44.2,38
1,2021,202109,19,61.9,139
7,2021,202108,8,61.9,84
6,2022,202203,11,50.8,146
21,2022,202205,20,65.5,30
14,2021,202108,2,63.9,124
5,2022,202202,20,52.6,85
6,2022,202205,8,62.8,9
5,2021,202102,23,51.9,84
2,2022,202206,5,63.5,130
12,2022,202208,27,70.1,23
2,2022,202204,7,54.4,12
30,2022,202209,29,52.4,5
6,2021,202109,11,62.9,19
5,2021,202112,19,39.7,21
1,2021,202102,13,31.1,49
6,2021,202105,7,52.3,49
4,2021,202106,6,63.7,49
21,2021,202103,27,46.4,30
1,2021,202111,6,41.3,105
2,2022,202203,26,57.8,106
6,2021,202109,25,61.0,82
1,2021,202112,11,46.0,94
5,2021,202110,8,58.4,108
4,2022,202203,18,48.4,73
1,2021,202109,26,66.5,25
2,2021,202108,20,68.3,44
12,2021,202107,15,64.7,120
4,2022,202204,2,41.0,82
54,2021,202104,5,45.9,29
38,2022,202201,23,38.3,29
1,2022,202209,11,70.9,132
1,2021,202101,4,35.5,47
57,2021,202102,21,54.0,29
20,2021,202105,8,62.7,133
8,2021,202101,30,51.7,21
2,2022,202201,31,47.1,36
1,2021,202103,30,60.8,11
3,2022,202203,1,52.6,50
6,2021,202109,21,63.6,19
6,2021,202105,13,53.9,6
1,2022,202206,3,70.8,86
1,2021,202106,26,60.9,39
4,2021,202106,18,64.2,120
3,2022,202204,14,60.1,51
7,2022,202201,10,48.3,139
8,2021,202102,19,49.6,42
1,2021,202106,12,71.8,37
1,2021,202101,23,41.9,67
6,2022,202203,25,56.2,124
1,2021,202104,8,44.8,42
6,2021,202107,27,65.2,6
18,2022,202207,20,69.0,23
5,2021,202111,6,41.3,44
6,2022,202204,14,60.1,21
6,2021,202107,14,65.0,9
1,2022,202204,25,57.8,71
1,2021,202109,27,63.6,112
4,2022,202207,27,67.9,100
1,2021,202105,4,52.3,118
1,2021,202104,2,59.4,73
7,2021,202104,19,51.0,10
1,2021,202105,11,52.8,146
5,2021,202110,12,52.7,73
7,2021,202102,28,44.9,47
16,2021,202109,10,67.2,55
26,2022,202203,26,57.8,29
6,2021,202108,25,68.2,123
6,2022,202204,15,62.3,44
5,2022,202203,23,51.8,31
6,2021,202107,24,65.2,52
8,2021,202107,26,66.8,27
6,2021,202109,14,70.5,49
40,2021,202105,3,49.0,30
2,2021,202101,11,32.1,52
5,2022,202205,29,59.5,136
1,2022,202207,7,68.9,68
3,2021,202111,4,43.7,27
4,2021,202106,13,73.9,94
5,2021,202105,4,52.3,84
7,2021,202106,26,60.9,28
7,2022,202206,5,63.5,27
1,2022,202209,21,60.7,76
1,2021,202112,27,54.1,66
3,2021,202105,15,55.7,76
3,2021,202101,8,30.3,35
3,2022,202204,14,60.1,84
3,2021,202103,23,46.0,24
4,2021,202104,20,56.8,108
5,2021,202104,18,47.4,47
17,2022,202204,18,54.8,44
5,2021,202103,15,51.1,10
